"","RND","HSD","EA","HH","ID","HHID","HHID.rnd","Plate","Sample.identifier","Row","Column","Well","MolSpecies","Expected.species","kdr","N1575Y","Cyp4j5","Coeae1d","Pfal.score","OVM.score","Pfal","OVM","X2La","Cyp6p4","ZZB","Cyp6aa","Cyp6aa_Dup","lat","lon","survey","LLIN.intend","LLIN.actual","Net.intend","Net.actual","Wave","Location","subregions","wgs.sample.id","species"
"1689",2,84,5,7,2,208405007,8405007,20,22,"B",10,"10B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.963919,33.33459,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","208405007002","An. funestus"
"1690",2,84,5,7,3,208405007,8405007,20,34,"C",10,"10C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.963919,33.33459,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","208405007003","An. funestus"
"1691",2,84,7,185,1,208407185,8407185,20,46,"D",10,"10D","S","FU","SS","NN","LF","SR",2,1,1,0,"SI",NA,NA,NA,NA,0.752052,33.26664,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","208407185001","An. gambiae"
"1692",2,84,10,157,1,208410157,8410157,20,58,"E",10,"10E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.569532,33.40793,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","208410157001","An. funestus"
"1693",2,85,2,136,1,208502136,8502136,20,70,"F",10,"10F","S","FU","SS",NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.383734,33.93786,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","208502136001","An. gambiae"
"1694",2,85,6,79,1,208506079,8506079,20,82,"G",10,"10G","FUN","FU",NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,1.413837,33.84399,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","208506079001","An. funestus"
"1695",2,85,6,79,2,208506079,8506079,20,94,"H",10,"10H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.413837,33.84399,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","208506079002","An. funestus"
"1696",2,86,1,6,3,208601006,8601006,20,11,"A",11,"11A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006003","An. funestus"
"1697",2,86,1,6,4,208601006,8601006,20,23,"B",11,"11B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006004","An. funestus"
"1698",2,86,1,6,5,208601006,8601006,20,35,"C",11,"11C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006005","An. funestus"
"1699",2,86,1,6,6,208601006,8601006,20,47,"D",11,"11D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006006","An. funestus"
"1700",2,86,1,6,7,208601006,8601006,20,59,"E",11,"11E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006007","An. funestus"
"1701",2,86,1,6,8,208601006,8601006,20,71,"F",11,"11F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006008","An. funestus"
"1702",2,86,1,6,10,208601006,8601006,20,83,"G",11,"11G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006010","An. funestus"
"1703",2,86,1,6,11,208601006,8601006,20,95,"H",11,"11H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006011","An. funestus"
"1704",2,86,1,6,12,208601006,8601006,20,12,"A",12,"12A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006012","An. funestus"
"1705",2,86,1,6,13,208601006,8601006,20,24,"B",12,"12B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006013","An. funestus"
"1706",2,86,1,6,14,208601006,8601006,20,36,"C",12,"12C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.629419,33.76144,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208601006014","An. funestus"
"1707",2,86,2,75,1,208602075,8602075,20,48,"D",12,"12D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.561697,33.784,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208602075001","An. funestus"
"1708",2,86,2,75,2,208602075,8602075,20,60,"E",12,"12E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.561697,33.784,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208602075002","An. funestus"
"1709",2,86,4,11,4,208604011,8604011,20,72,"F",12,"12F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.386178,33.76215,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208604011004","An. funestus"
"1710",2,86,4,11,5,208604011,8604011,20,84,"G",12,"12G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.386178,33.76215,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208604011005","An. funestus"
"1711",2,86,4,11,6,208604011,8604011,20,96,"H",12,"12H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.386178,33.76215,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208604011006","An. funestus"
"1712",2,86,5,21,8,208605021,8605021,21,1,"A",1,"1A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.549054,33.82803,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208605021008","An. funestus"
"1713",2,86,5,21,15,208605021,8605021,21,13,"B",1,"1B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.549054,33.82803,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208605021015","An. funestus"
"1714",2,86,5,21,16,208605021,8605021,21,25,"C",1,"1C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.549054,33.82803,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208605021016","An. funestus"
"1715",2,86,8,10,1,208608010,8608010,21,37,"D",1,"1D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.498554,33.72584,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","208608010001","An. funestus"
"1716",2,91,1,23,3,209101023,9101023,21,49,"E",1,"1E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.509764,33.3654,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209101023003","An. funestus"
"1717",2,91,1,23,4,209101023,9101023,21,61,"F",1,"1F","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.509764,33.3654,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209101023004","An. funestus"
"1718",2,91,1,23,5,209101023,9101023,21,73,"G",1,"1G","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.509764,33.3654,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209101023005","An. funestus"
"1719",2,91,2,92,1,209102092,9102092,21,85,"H",1,"1H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.552618,33.37149,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209102092001","An. funestus"
"1720",2,91,6,94,19,209106094,9106094,21,2,"A",2,"2A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.417263,33.47864,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209106094019","An. funestus"
"1721",2,91,6,94,20,209106094,9106094,21,14,"B",2,"2B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.417263,33.47864,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","East Central","209106094020","An. funestus"
"1722",2,92,1,38,2,209201038,9201038,21,26,"C",2,"2C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.331882,33.62515,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","209201038002","An. funestus"
"1723",2,95,1,25,1,209501025,9501025,21,38,"D",2,"2D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025001","An. funestus"
"1724",2,95,1,25,2,209501025,9501025,21,50,"E",2,"2E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025002","An. funestus"
"1725",2,95,1,25,3,209501025,9501025,21,62,"F",2,"2F","S","FU","SS","NN","LF","SR",1,0,0,0,"SI",NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025003","An. gambiae"
"1726",2,95,1,25,5,209501025,9501025,21,74,"G",2,"2G","FUN","FU",NA,NA,NA,"SR",2,0,1,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025005","An. funestus"
"1727",2,95,1,25,6,209501025,9501025,21,86,"H",2,"2H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025006","An. funestus"
"1728",2,95,1,25,8,209501025,9501025,21,3,"A",3,"3A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025008","An. funestus"
"1729",2,95,1,25,10,209501025,9501025,21,15,"B",3,"3B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025010","An. funestus"
"1730",2,95,1,25,11,209501025,9501025,21,27,"C",3,"3C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025011","An. funestus"
"1731",2,95,1,25,12,209501025,9501025,21,39,"D",3,"3D","FUN","FU",NA,NA,NA,"SR",1,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025012","An. funestus"
"1732",2,95,1,25,13,209501025,9501025,21,51,"E",3,"3E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025013","An. funestus"
"1733",2,95,1,25,14,209501025,9501025,21,63,"F",3,"3F","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025014","An. funestus"
"1734",2,95,1,25,15,209501025,9501025,21,75,"G",3,"3G","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025015","An. funestus"
"1735",2,95,1,25,20,209501025,9501025,21,87,"H",3,"3H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025020","An. funestus"
"1736",2,95,1,25,21,209501025,9501025,21,4,"A",4,"4A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025021","An. funestus"
"1737",2,95,1,25,22,209501025,9501025,21,16,"B",4,"4B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025022","An. funestus"
"1738",2,95,1,25,24,209501025,9501025,21,28,"C",4,"4C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025024","An. funestus"
"1739",2,95,1,25,25,209501025,9501025,21,40,"D",4,"4D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025025","An. funestus"
"1740",2,95,1,25,27,209501025,9501025,21,52,"E",4,"4E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025027","An. funestus"
"1741",2,95,1,25,29,209501025,9501025,21,64,"F",4,"4F","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025029","An. funestus"
"1742",2,95,1,25,30,209501025,9501025,21,76,"G",4,"4G","FUN","FU",NA,NA,NA,"SR",2,0,1,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025030","An. funestus"
"1743",2,95,1,25,31,209501025,9501025,21,88,"H",4,"4H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025031","An. funestus"
"1744",2,95,1,25,33,209501025,9501025,21,5,"A",5,"5A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025033","An. funestus"
"1745",2,95,1,25,35,209501025,9501025,21,29,"C",5,"5C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025035","An. funestus"
"1746",2,95,1,25,36,209501025,9501025,21,41,"D",5,"5D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025036","An. funestus"
"1747",2,95,1,25,37,209501025,9501025,21,53,"E",5,"5E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025037","An. funestus"
"1748",2,95,1,25,38,209501025,9501025,21,65,"F",5,"5F","FUN","FU","SS","NN",NA,"SR",1,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025038","An. funestus"
"1749",2,95,1,25,39,209501025,9501025,21,77,"G",5,"5G","FUN","FU","LL","NN",NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.316586,34.25776,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209501025039","An. funestus"
"1750",2,95,5,2,2,209505002,9505002,21,89,"H",5,"5H","FUN","FU","SS","NN",NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209505002002","An. funestus"
"1751",2,95,5,2,3,209505002,9505002,21,6,"A",6,"6A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209505002003","An. funestus"
"1752",2,95,5,2,4,209505002,9505002,21,18,"B",6,"6B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209505002004","An. funestus"
"1753",2,95,5,2,5,209505002,9505002,21,30,"C",6,"6C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209505002005","An. funestus"
"1754",2,95,5,2,6,209505002,9505002,21,42,"D",6,"6D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.453939,34.4145,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","209505002006","An. funestus"
"1755",2,98,2,24,1,209802024,9802024,21,54,"E",6,"6E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.9534659,34.17751,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209802024001","An. funestus"
"1756",2,98,4,190,1,209804190,9804190,21,66,"F",6,"6F","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.011811,34.18604,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209804190001","An. funestus"
"1757",2,98,4,190,2,209804190,9804190,21,78,"G",6,"6G","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.011811,34.18604,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209804190002","An. funestus"
"1758",2,98,4,190,3,209804190,9804190,21,90,"H",6,"6H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.011811,34.18604,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209804190003","An. funestus"
"1759",2,98,8,42,2,209808042,9808042,21,19,"B",7,"7B","S","FU","SS","NN","LF","SR",0,0,0,0,"SI",NA,NA,NA,NA,0.912466,34.16508,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209808042002","An. gambiae"
"1760",2,98,9,84,1,209809084,9809084,21,31,"C",7,"7C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.955982,34.15276,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209809084001","An. funestus"
"1761",2,98,9,84,2,209809084,9809084,21,43,"D",7,"7D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.955982,34.15276,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209809084002","An. funestus"
"1762",2,98,9,84,3,209809084,9809084,21,55,"E",7,"7E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.955982,34.15276,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209809084003","An. funestus"
"1763",2,98,9,84,4,209809084,9809084,21,67,"F",7,"7F","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.955982,34.15276,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209809084004","An. funestus"
"1764",2,98,9,84,5,209809084,9809084,21,79,"G",7,"7G","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,0.955982,34.15276,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",3,"East","North Eastern","209809084005","An. funestus"
"1765",2,100,3,10,1,210003010,10003010,21,91,"H",7,"7H","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010001","An. funestus"
"1766",2,100,3,10,2,210003010,10003010,21,8,"A",8,"8A","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010002","An. funestus"
"1767",2,100,3,10,3,210003010,10003010,21,20,"B",8,"8B","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010003","An. funestus"
"1768",2,100,3,10,4,210003010,10003010,21,32,"C",8,"8C","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010004","An. funestus"
"1769",2,100,3,10,5,210003010,10003010,21,44,"D",8,"8D","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010005","An. funestus"
"1770",2,100,3,10,6,210003010,10003010,21,56,"E",8,"8E","FUN","FU",NA,NA,NA,"SR",0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010006","An. funestus"
"1771",2,100,3,10,7,210003010,10003010,21,68,"F",8,"8F","S","FU","SS","NN","FF","SR",0,0,0,0,"SI",NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010007","An. gambiae"
"1772",2,100,3,10,8,210003010,10003010,21,80,"G",8,"8G","AR","FU","LL","NN","FF","SR",0,0,0,0,"SS",NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010008","An. arabiensis"
"1773",2,100,3,10,9,210003010,10003010,21,92,"H",8,"8H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.290131,34.10524,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210003010009","An. funestus"
"1774",2,100,4,160,2,210004160,10004160,21,9,"A",9,"9A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.22998,34.13394,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210004160002","An. funestus"
"1775",2,100,4,160,3,210004160,10004160,21,21,"B",9,"9B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.22998,34.13394,"6 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",2,"East","Mid-Eastern","210004160003","An. funestus"
"1776",2,101,5,38,2,210105038,10105038,21,33,"C",9,"9C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.805137,34.35234,"6 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","North Eastern","210105038002","An. funestus"
"1777",2,102,4,19,2,210204019,10204019,21,45,"D",9,"9D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.828499,34.18608,"6 months","Non-PBO LLIN","Non-PBO LLIN","Olyset","Olyset",2,"East","North Eastern","210204019002","An. funestus"
