sample_id,partner_sample_id_x,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,terms_of_use_expiry_date,terms_of_use_url,unrestricted_use,mean_cov,median_cov,modal_cov,mean_cov_2L,median_cov_2L,mode_cov_2L,mean_cov_2R,median_cov_2R,mode_cov_2R,mean_cov_3L,median_cov_3L,mode_cov_3L,mean_cov_3R,median_cov_3R,mode_cov_3R,mean_cov_X,median_cov_X,mode_cov_X,frac_gen_cov,divergence,contam_pct,contam_LLR,aim_species_fraction_arab,aim_species_fraction_colu,aim_species_fraction_colu_no2l,aim_species_gambcolu_arabiensis,aim_species_gambiae_coluzzii,aim_species,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,partner_sample_id_y,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4j5,Coeae1d,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6p4,ZZB,Cyp6aa,Cyp6aa_Dup,lat,lon,survey,LLIN.intend,llin_actual,Net.intend,Net.actual,Wave,Location,subregions,species,control_phase,partner_sample_id
VBS50561-6645STDY11194298,307405099002,Martin Donnelly,Uganda,7405,2018,5,0.574,33.113,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,32.38,32,33,32.32,32,33,32.28,33,33,31.95,32,33,32.3,32,33,33.73,33,33,0.942,0.02116,2.141,3127.941,0.0044061302681992,0.0107449856733524,0.0115511551155115,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307405099002,3.0,74.0,5.0,99.0,2.0,307405099.0,7405099.0,30.0,38.0,D,2.0,2D,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.57623,33.11237,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307405099002
VBS50562-6645STDY11194299,307405099003,Martin Donnelly,Uganda,7405,2018,5,0.574,33.113,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.65,30,30,29.62,30,30,29.62,30,30,29.28,29,30,29.47,30,30,30.85,30,30,0.941,0.02111,1.966,2278.127,0.0009582215408202,0.0257510729613733,0.028830313014827,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307405099003,3.0,74.0,5.0,99.0,3.0,307405099.0,7405099.0,30.0,50.0,E,2.0,2E,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,II,IM,ZL,DN,Dup,0.57623,33.11237,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307405099003
VBS50563-6645STDY11194300,307405099004,Martin Donnelly,Uganda,7405,2018,5,0.574,33.113,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,27.44,27,28,27.43,27,28,27.36,27,28,27.09,27,28,27.33,27,28,28.55,28,28,0.939,0.02116,1.895,1932.834,0.0028730128327906,0.0092857142857142,0.0098684210526315,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307405099004,3.0,74.0,5.0,99.0,4.0,307405099.0,7405099.0,30.0,62.0,F,2.0,2F,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.57623,33.11237,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307405099004
VBS50564-6645STDY11194301,307406085001,Martin Donnelly,Uganda,7406,2018,5,0.603,33.187,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,24.95,25,25,24.94,25,25,24.99,25,25,24.59,25,25,24.76,25,25,25.97,25,25,0.939,0.02117,1.943,1775.516,0.0024899444550852,0.018651362984218,0.0214521452145214,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307406085001,3.0,74.0,6.0,85.0,1.0,307406085.0,7406085.0,30.0,74.0,G,2.0,2G,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.605952,33.18299,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307406085001
VBS50565-6645STDY11194302,307406085002,Martin Donnelly,Uganda,7406,2018,5,0.603,33.187,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,28.14,28,28,28.48,28,29,28.01,28,29,27.59,28,28,27.82,28,28,29.41,28,28,0.941,0.02033,1.678,1645.982,0.0042129452317119,0.0157819225251076,0.0181518151815181,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307406085002,3.0,74.0,6.0,85.0,2.0,307406085.0,7406085.0,30.0,86.0,H,2.0,2H,S,GA,SS,NN,LL,RR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.605952,33.18299,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307406085002
VBS50566-6645STDY11194303,307406085003,Martin Donnelly,Uganda,7406,2018,5,0.603,33.187,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.42,29,30,29.36,29,30,29.36,30,30,29.04,29,30,29.27,29,30,30.69,30,30,0.942,0.02108,2.617,4026.932,0.0024889910013402,0.0121428571428571,0.0139802631578947,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307406085003,3.0,74.0,6.0,85.0,3.0,307406085.0,7406085.0,30.0,3.0,A,3.0,3A,S,GA,LS,NN,LF,RR,1.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.605952,33.18299,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307406085003
VBS50567-6645STDY11194304,307409080002,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,34.85,35,36,34.78,35,36,34.81,35,36,34.3,35,36,34.75,35,36,36.31,35,36,0.94,0.02201,1.624,2091.76,0.0023001725129384,0.0207587687902648,0.0230832646331409,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080002,3.0,74.0,9.0,80.0,2.0,307409080.0,7409080.0,30.0,27.0,C,3.0,3C,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080002
VBS50568-6645STDY11194305,307409080003,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,33.77,34,34,34.07,34,34,33.73,34,35,33.07,33,34,33.4,33,34,35.35,34,35,0.943,0.02027,1.811,2408.474,0.0022988505747126,0.017921146953405,0.0198183319570602,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080003,3.0,74.0,9.0,80.0,3.0,307409080.0,7409080.0,30.0,39.0,D,3.0,3D,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080003
VBS50569-6645STDY11194306,307409080004,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.09,29,29,28.99,29,29,29.08,29,30,28.62,29,29,28.96,29,29,30.43,29,30,0.938,0.022,1.759,1830.264,0.003452243958573,0.0214899713467048,0.0231023102310231,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080004,3.0,74.0,9.0,80.0,4.0,307409080.0,7409080.0,30.0,51.0,E,3.0,3E,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,MM,ZZ,DD,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080004
VBS50570-6645STDY11194307,307409080005,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.44,29,30,29.33,29,30,29.41,30,30,28.97,29,30,29.32,29,30,30.86,30,30,0.939,0.02197,1.88,2087.612,0.0024918535556833,0.0257695060844667,0.0288540807914262,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080005,3.0,74.0,9.0,80.0,5.0,307409080.0,7409080.0,30.0,63.0,F,3.0,3F,S,GA,SS,NN,FF,SS,0.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080005
VBS50571-6645STDY11194308,307409080006,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,30.66,31,31,30.64,31,31,30.69,31,31,30.23,30,31,30.37,31,31,32.01,31,31,0.941,0.02114,1.78,2074.46,0.0032579532387888,0.0207439198855507,0.0230642504118616,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080006,3.0,74.0,9.0,80.0,6.0,307409080.0,7409080.0,30.0,75.0,G,3.0,3G,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DN,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080006
VBS50572-6645STDY11194309,307409080007,Martin Donnelly,Uganda,7409,2018,5,0.673,33.208,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,28.77,29,29,28.76,29,29,28.84,29,29,28.26,28,29,28.5,28,29,30.07,29,29,0.939,0.0212,1.627,1653.416,0.0028746646224607,0.0221904080171796,0.0239076669414674,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307409080007,3.0,74.0,9.0,80.0,7.0,307409080.0,7409080.0,30.0,87.0,H,3.0,3H,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.673893,33.20724,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307409080007
VBS50573-6645STDY11194310,307410105001,Martin Donnelly,Uganda,7410,2018,5,0.657,33.26,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.0,29,29,29.01,29,29,28.9,29,29,28.6,29,29,28.93,29,29,30.15,29,29,0.94,0.02115,1.595,1636.597,0.0038321517532094,0.0150645624103299,0.0157024793388429,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307410105001,3.0,74.0,10.0,105.0,1.0,307410105.0,7410105.0,30.0,4.0,A,4.0,4A,S,GA,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.655414,33.25598,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307410105001
VBS50574-6645STDY11194311,307410105002,Martin Donnelly,Uganda,7410,2018,5,0.657,33.26,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,24.71,25,25,24.65,25,25,24.83,25,25,24.24,24,25,24.46,24,25,25.97,25,25,0.939,0.0212,1.969,1835.389,0.0038358266206367,0.0114860014357501,0.0124069478908188,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307410105002,3.0,74.0,10.0,105.0,2.0,307410105.0,7410105.0,30.0,16.0,B,4.0,4B,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.655414,33.25598,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307410105002
VBS50575-6645STDY11194312,307410105003,Martin Donnelly,Uganda,7410,2018,5,0.657,33.26,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,32.46,33,33,32.51,33,33,32.43,33,33,32.04,32,33,32.23,32,33,33.74,33,33,0.941,0.02118,1.685,1977.403,0.000574492531597,0.0121602288984263,0.0123558484349258,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307410105003,3.0,74.0,10.0,105.0,3.0,307410105.0,7410105.0,30.0,28.0,C,4.0,4C,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.655414,33.25598,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307410105003
VBS50576-6645STDY11194313,307410105004,Martin Donnelly,Uganda,7410,2018,5,0.657,33.26,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,26.2,26,26,26.19,26,26,26.22,26,27,25.84,26,26,25.97,26,26,27.36,27,27,0.938,0.02115,1.885,1831.267,0.0019149751053236,0.0143575017946877,0.0156895127993393,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307410105004,3.0,74.0,10.0,105.0,4.0,307410105.0,7410105.0,30.0,40.0,D,4.0,4D,S,GA,SS,NN,LL,SS,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.655414,33.25598,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307410105004
VBS50577-6645STDY11194314,307410105005,Martin Donnelly,Uganda,7410,2018,5,0.657,33.26,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,27.94,28,28,27.91,28,28,27.85,28,28,27.59,28,28,27.9,28,28,28.99,28,28,0.939,0.02115,2.716,4381.702,0.0036440352896049,0.014367816091954,0.0165289256198347,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Jinja,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Jinja_gamb_2018,UG-E_Jinja_gamb_2018_05,UG-E_Jinja_gamb_2018_Q2,307410105005,3.0,74.0,10.0,105.0,5.0,307410105.0,7410105.0,30.0,52.0,E,4.0,4E,S,GA,SS,NN,LF,RR,0.0,0.0,0.0,0.0,SI,IM,ZL,DD,Dup,0.655414,33.25598,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,307410105005
VBS50578-6645STDY11194315,308409039005,Martin Donnelly,Uganda,8409,2018,5,0.638,33.405,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,32.1,32,33,32.11,32,33,32.0,32,33,31.82,32,33,31.93,32,33,33.23,32,33,0.939,0.02203,1.802,2243.48,0.0034462952326249,0.0121602288984263,0.0123558484349258,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Luuka,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Luuka_gamb_2018,UG-E_Luuka_gamb_2018_05,UG-E_Luuka_gamb_2018_Q2,308409039005,3.0,84.0,9.0,39.0,5.0,308409039.0,8409039.0,31.0,23.0,B,11.0,11B,S,FU,SS,NN,FF,SR,0.0,0.0,0.0,0.0,SS,,,,,0.638856,33.40733,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,308409039005
VBS50579-6645STDY11194316,308210007001,Martin Donnelly,Uganda,8210,2018,5,0.56,33.536,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,29.15,29,30,29.1,29,29,29.29,30,30,28.62,29,29,28.87,29,30,30.46,30,30,0.937,0.02202,1.97,2266.999,0.0021060693088263,0.01725377426312,0.0190555095277547,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Iganga,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Iganga_gamb_2018,UG-E_Iganga_gamb_2018_05,UG-E_Iganga_gamb_2018_Q2,308210007001,3.0,82.0,10.0,7.0,1.0,308210007.0,8210007.0,32.0,74.0,G,2.0,2G,S,GA,SS,NN,FF,RR,0.0,0.0,0.0,0.0,SS,IM,ZL,DN,Dup,0.559406,33.53466,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,308210007001
VBS50580-6645STDY11194317,308210007002,Martin Donnelly,Uganda,8210,2018,5,0.56,33.536,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,32.4,32,33,32.42,32,33,32.43,33,33,31.88,32,33,32.02,32,33,34.03,33,33,0.94,0.02112,1.779,2159.294,0.003831417624521,0.0115025161754133,0.0132340777502067,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Iganga,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Iganga_gamb_2018,UG-E_Iganga_gamb_2018_05,UG-E_Iganga_gamb_2018_Q2,308210007002,3.0,82.0,10.0,7.0,2.0,308210007.0,8210007.0,32.0,86.0,H,2.0,2H,S,GA,SS,NN,LF,SR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DN,Dup,0.559406,33.53466,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,308210007002
VBS50581-6645STDY11194318,308210007003,Martin Donnelly,Uganda,8210,2018,5,0.56,33.536,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,30.0,30,30,29.92,30,30,30.14,30,31,29.22,29,30,29.7,30,30,31.89,31,30,0.94,0.02113,2.046,2568.877,0.0030645470216433,0.0143781452192667,0.0157415078707539,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Iganga,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Iganga_gamb_2018,UG-E_Iganga_gamb_2018_05,UG-E_Iganga_gamb_2018_Q2,308210007003,3.0,82.0,10.0,7.0,3.0,308210007.0,8210007.0,32.0,3.0,A,3.0,3A,S,GA,SS,NN,LL,RR,0.0,0.0,0.0,0.0,SI,MM,ZZ,DD,Dup,0.559406,33.53466,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,308210007003
VBS50582-6645STDY11194319,308210007004,Martin Donnelly,Uganda,8210,2018,5,0.56,33.536,F,1288-VO-UG-DONNELLY-VMF00168,3.6,2,1288-VO-UG-DONNELLY,https://www.malariagen.net/partner_study/1288-VO-UG-DONNELLY,2025-11-17,https://malariagen.github.io/vector-data/ag3/ag3.6.html#terms-of-use,False,30.63,31,31,30.92,31,31,31.0,31,32,29.67,30,30,29.86,30,30,32.48,31,31,0.941,0.02042,2.015,2481.959,0.0022979701263883,0.0150107219442458,0.0164609053497942,gambcolu,gambiae,gambiae,UGA,Eastern Region,UG-E,Iganga,gambiae,UG-E_gamb_2018,UG-E_gamb_2018_05,UG-E_gamb_2018_Q2,UG-E_Iganga_gamb_2018,UG-E_Iganga_gamb_2018_05,UG-E_Iganga_gamb_2018_Q2,308210007004,3.0,82.0,10.0,7.0,4.0,308210007.0,8210007.0,32.0,15.0,B,3.0,3B,S,GA,SS,NN,LF,SS,0.0,0.0,0.0,0.0,II,MM,ZZ,DD,Dup,0.559406,33.53466,12 months,Non-PBO LLIN,Non-PBO LLIN,PermaNet-2,PermaNet-2,3.0,East,East Central,An. gambiae,intermediate,308210007004
